creation,customer,customer_name,docstatus,due_date,grand_total,modified,name,posting_date,status,territory
2026-01-11 06:07:27.531505,Hana Mirza 881,Hana Mirza 881,0,2025-02-08,37069.7,2026-01-11 06:07:27.531505,ACC-SINV-2026-01709,2024-12-13,Draft,Eastside Branch
2026-01-11 06:07:27.711007,Hana Mirza 881,Hana Mirza 881,0,2025-03-18,259.6,2026-01-11 06:07:27.711007,ACC-SINV-2026-01710,2025-01-25,Draft,Eastside Branch
2026-01-11 06:07:27.894139,Hana Mirza 881,Hana Mirza 881,0,2025-04-07,199.4,2026-01-11 06:07:27.894139,ACC-SINV-2026-01711,2025-02-20,Draft,Eastside Branch
2026-01-11 06:07:28.075553,Hana Mirza 881,Hana Mirza 881,0,2025-05-08,34900.65,2026-01-11 06:07:28.075553,ACC-SINV-2026-01712,2025-03-10,Draft,Eastside Branch
2026-01-11 06:07:28.648528,Hana Mirza 881,Hana Mirza 881,0,2025-05-23,19185.51,2026-01-11 06:07:28.648528,ACC-SINV-2026-01713,2025-04-14,Draft,Eastside Branch
2026-01-11 06:07:28.831751,Hana Mirza 881,Hana Mirza 881,0,2025-07-21,118.94,2026-01-11 06:07:28.831751,ACC-SINV-2026-01714,2025-05-24,Draft,Eastside Branch
2026-01-11 06:07:29.013216,Hana Mirza 881,Hana Mirza 881,0,2025-07-23,402.69,2026-01-11 06:07:29.013216,ACC-SINV-2026-01715,2025-06-19,Draft,Eastside Branch
2026-01-11 06:07:29.195156,Hana Mirza 881,Hana Mirza 881,0,2025-08-26,653.89,2026-01-11 06:07:29.195156,ACC-SINV-2026-01716,2025-07-21,Draft,Eastside Branch
2026-01-11 06:07:29.378528,Hana Mirza 881,Hana Mirza 881,0,2025-12-01,719.52,2026-01-11 06:07:29.378528,ACC-SINV-2026-01717,2025-10-04,Draft,Eastside Branch
2026-01-11 06:07:29.563625,Hana Mirza 881,Hana Mirza 881,0,2026-02-17,42892.36,2026-01-11 06:07:29.563625,ACC-SINV-2026-01718,2025-12-29,Draft,Eastside Branch
2026-01-11 06:07:29.750509,Hana Shah 426,Hana Shah 426,0,2023-12-14,9080.19,2026-01-11 06:07:29.750509,ACC-SINV-2026-01719,2023-11-14,Draft,Mall Branch
2026-01-11 06:07:29.933164,Hana Shah 426,Hana Shah 426,0,2024-01-11,317.92,2026-01-11 06:07:29.933164,ACC-SINV-2026-01720,2023-11-29,Draft,Mall Branch
2026-01-11 06:07:30.118080,Hana Shah 426,Hana Shah 426,0,2024-02-13,91.48,2026-01-11 06:07:30.118080,ACC-SINV-2026-01721,2023-12-18,Draft,Mall Branch
2026-01-11 06:07:30.305607,Hana Shah 426,Hana Shah 426,0,2024-03-05,96.28,2026-01-11 06:07:30.305607,ACC-SINV-2026-01722,2024-01-05,Draft,Mall Branch
2026-01-11 06:07:30.863227,Hana Shah 426,Hana Shah 426,0,2024-03-31,943.22,2026-01-11 06:07:30.863227,ACC-SINV-2026-01723,2024-02-10,Draft,Mall Branch
2026-01-11 06:07:31.043595,Hana Shah 426,Hana Shah 426,0,2024-04-29,1875.35,2026-01-11 06:07:31.043595,ACC-SINV-2026-01724,2024-03-01,Draft,Mall Branch
2026-01-11 06:07:31.230858,Hana Shah 426,Hana Shah 426,0,2024-05-09,16454.9,2026-01-11 06:07:31.230858,ACC-SINV-2026-01725,2024-03-19,Draft,Mall Branch
2026-01-11 06:07:31.435899,Hana Shah 426,Hana Shah 426,0,2024-06-13,1837.98,2026-01-11 06:07:31.435899,ACC-SINV-2026-01726,2024-04-21,Draft,Mall Branch
2026-01-11 06:07:31.631296,Hana Shah 426,Hana Shah 426,0,2024-06-23,18682.76,2026-01-11 06:07:31.631296,ACC-SINV-2026-01727,2024-05-08,Draft,Mall Branch
2026-01-11 06:07:31.818552,Hana Shah 426,Hana Shah 426,0,2024-07-09,370.71,2026-01-11 06:07:31.818552,ACC-SINV-2026-01728,2024-06-03,Draft,Mall Branch
2026-01-11 06:07:32.014036,Hana Shah 426,Hana Shah 426,0,2024-08-04,41560.77,2026-01-11 06:07:32.014036,ACC-SINV-2026-01729,2024-06-19,Draft,Mall Branch
2026-01-11 06:07:32.207114,Hana Shah 426,Hana Shah 426,0,2024-09-17,14851.74,2026-01-11 06:07:32.207114,ACC-SINV-2026-01730,2024-07-23,Draft,Mall Branch
2026-01-11 06:07:32.390694,Hana Shah 426,Hana Shah 426,0,2024-09-23,17402.52,2026-01-11 06:07:32.390694,ACC-SINV-2026-01731,2024-08-12,Draft,Mall Branch
2026-01-11 06:07:32.578726,Hana Shah 426,Hana Shah 426,0,2024-11-16,101.89,2026-01-11 06:07:32.578726,ACC-SINV-2026-01732,2024-09-25,Draft,Mall Branch
2026-01-11 06:07:33.113215,Hana Shah 426,Hana Shah 426,0,2024-12-17,55353.3,2026-01-11 06:07:33.113215,ACC-SINV-2026-01733,2024-11-07,Draft,Mall Branch
2026-01-11 06:07:33.298172,Hana Shah 426,Hana Shah 426,0,2025-01-04,18431.17,2026-01-11 06:07:33.298172,ACC-SINV-2026-01734,2024-11-30,Draft,Mall Branch
2026-01-11 06:07:33.487194,Hana Shah 426,Hana Shah 426,0,2025-02-04,222.69,2026-01-11 06:07:33.487194,ACC-SINV-2026-01735,2024-12-29,Draft,Mall Branch
2026-01-11 06:07:33.671415,Hana Shah 426,Hana Shah 426,0,2025-02-14,477.34,2026-01-11 06:07:33.671415,ACC-SINV-2026-01736,2025-01-15,Draft,Mall Branch
2026-01-11 06:07:33.855041,Hana Shah 426,Hana Shah 426,0,2025-03-21,7883.89,2026-01-11 06:07:33.855041,ACC-SINV-2026-01737,2025-02-01,Draft,Mall Branch
2026-01-11 06:07:34.042925,Hana Shah 426,Hana Shah 426,0,2025-04-17,312.22,2026-01-11 06:07:34.042925,ACC-SINV-2026-01738,2025-03-01,Draft,Mall Branch
2026-01-11 06:07:34.254127,Hana Shah 426,Hana Shah 426,0,2025-05-03,401.63,2026-01-11 06:07:34.254127,ACC-SINV-2026-01739,2025-03-31,Draft,Mall Branch
2026-01-11 06:07:34.444635,Hana Shah 426,Hana Shah 426,0,2025-06-29,20846.88,2026-01-11 06:07:34.444635,ACC-SINV-2026-01740,2025-05-02,Draft,Mall Branch
2026-01-11 06:07:34.629959,Hana Shah 426,Hana Shah 426,0,2025-06-26,6037.48,2026-01-11 06:07:34.629959,ACC-SINV-2026-01741,2025-05-25,Draft,Mall Branch
2026-01-11 06:07:34.826856,Hana Shah 426,Hana Shah 426,0,2025-08-13,8142.03,2026-01-11 06:07:34.826856,ACC-SINV-2026-01742,2025-06-24,Draft,Mall Branch
2026-01-11 06:07:35.379855,Hana Shah 426,Hana Shah 426,0,2025-09-16,14966.9,2026-01-11 06:07:35.379855,ACC-SINV-2026-01743,2025-08-06,Draft,Mall Branch
2026-01-11 06:07:35.570679,Hana Shah 426,Hana Shah 426,0,2025-10-06,191.79,2026-01-11 06:07:35.570679,ACC-SINV-2026-01744,2025-09-04,Draft,Mall Branch
2026-01-11 06:07:35.762096,Hana Shah 426,Hana Shah 426,0,2025-11-05,187.71,2026-01-11 06:07:35.762096,ACC-SINV-2026-01745,2025-09-28,Draft,Mall Branch
2026-01-11 06:07:35.946883,Hana Shah 426,Hana Shah 426,0,2025-11-24,15093.4,2026-01-11 06:07:35.946883,ACC-SINV-2026-01746,2025-10-14,Draft,Mall Branch
2026-01-11 06:07:36.136670,Hana Shah 426,Hana Shah 426,0,2025-12-14,135.03,2026-01-11 06:07:36.136670,ACC-SINV-2026-01747,2025-11-05,Draft,Mall Branch
2026-01-11 06:07:36.328220,Hana Shah 426,Hana Shah 426,0,2026-01-24,168.79,2026-01-11 06:07:36.328220,ACC-SINV-2026-01748,2025-12-11,Draft,Mall Branch
2026-01-11 06:07:36.521355,Hana Shah 426,Hana Shah 426,0,2026-02-14,14064.51,2026-01-11 06:07:36.521355,ACC-SINV-2026-01749,2025-12-31,Draft,Mall Branch
2026-01-11 06:07:36.703857,Yusuf Uddin 656,Yusuf Uddin 656,0,2023-09-08,1103.72,2026-01-11 06:07:36.703857,ACC-SINV-2026-01750,2023-08-07,Draft,Westend Branch
2026-01-11 06:07:36.889491,Yusuf Uddin 656,Yusuf Uddin 656,0,2023-11-12,51410.85,2026-01-11 06:07:36.889491,ACC-SINV-2026-01751,2023-09-17,Draft,Westend Branch
2026-01-11 06:07:37.073564,Yusuf Uddin 656,Yusuf Uddin 656,0,2023-12-06,332.31,2026-01-11 06:07:37.073564,ACC-SINV-2026-01752,2023-10-18,Draft,Westend Branch
2026-01-11 06:07:37.607264,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-01-13,290.11,2026-01-11 06:07:37.607264,ACC-SINV-2026-01753,2023-11-20,Draft,Westend Branch
2026-01-11 06:07:37.794878,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-02-27,168.28,2026-01-11 06:07:37.794878,ACC-SINV-2026-01754,2023-12-29,Draft,Westend Branch
2026-01-11 06:07:37.986546,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-03-06,25802.87,2026-01-11 06:07:37.986546,ACC-SINV-2026-01755,2024-01-18,Draft,Westend Branch
2026-01-11 06:07:38.181504,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-04-04,597.05,2026-01-11 06:07:38.181504,ACC-SINV-2026-01756,2024-02-25,Draft,Westend Branch
2026-01-11 06:07:38.372784,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-05-13,1879.55,2026-01-11 06:07:38.372784,ACC-SINV-2026-01757,2024-04-08,Draft,Westend Branch
2026-01-11 06:07:38.555094,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-07-01,518.49,2026-01-11 06:07:38.555094,ACC-SINV-2026-01758,2024-05-15,Draft,Westend Branch
2026-01-11 06:07:38.735119,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-08-07,8704.34,2026-01-11 06:07:38.735119,ACC-SINV-2026-01759,2024-06-09,Draft,Westend Branch
2026-01-11 06:07:38.918036,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-08-30,147.08,2026-01-11 06:07:38.918036,ACC-SINV-2026-01760,2024-07-16,Draft,Westend Branch
2026-01-11 06:07:39.105161,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-10-10,1285.63,2026-01-11 06:07:39.105161,ACC-SINV-2026-01761,2024-08-14,Draft,Westend Branch
2026-01-11 06:07:39.291746,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-10-26,130.36,2026-01-11 06:07:39.291746,ACC-SINV-2026-01762,2024-09-05,Draft,Westend Branch
2026-01-11 06:07:39.832203,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-11-19,1667.39,2026-01-11 06:07:39.832203,ACC-SINV-2026-01763,2024-09-27,Draft,Westend Branch
2026-01-11 06:07:40.014199,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-12-23,105.1,2026-01-11 06:07:40.014199,ACC-SINV-2026-01764,2024-10-24,Draft,Westend Branch
2026-01-11 06:07:40.204452,Yusuf Uddin 656,Yusuf Uddin 656,0,2024-12-28,143.76,2026-01-11 06:07:40.204452,ACC-SINV-2026-01765,2024-11-28,Draft,Westend Branch
2026-01-11 06:07:40.389349,Yusuf Uddin 656,Yusuf Uddin 656,0,2025-01-23,41355.27,2026-01-11 06:07:40.389349,ACC-SINV-2026-01766,2024-12-21,Draft,Westend Branch
2026-01-11 06:07:40.575377,Yusuf Uddin 656,Yusuf Uddin 656,0,2025-02-28,171.31,2026-01-11 06:07:40.575377,ACC-SINV-2026-01767,2025-01-23,Draft,Westend Branch
2026-01-11 06:07:40.758242,Khalid Uddin 944,Khalid Uddin 944,0,2024-02-16,502.25,2026-01-11 06:07:40.758242,ACC-SINV-2026-01768,2024-01-12,Draft,Southgate Branch
2026-01-11 06:07:40.944149,Khalid Uddin 944,Khalid Uddin 944,0,2024-03-13,33913.81,2026-01-11 06:07:40.944149,ACC-SINV-2026-01769,2024-02-09,Draft,Southgate Branch
2026-01-11 06:07:41.853462,Khalid Uddin 944,Khalid Uddin 944,0,2024-04-12,4308.53,2026-01-11 06:07:41.853462,ACC-SINV-2026-01770,2024-03-10,Draft,Southgate Branch
2026-01-11 06:07:42.034193,Khalid Uddin 944,Khalid Uddin 944,0,2024-05-28,280.92,2026-01-11 06:07:42.034193,ACC-SINV-2026-01771,2024-04-19,Draft,Southgate Branch
2026-01-11 06:07:42.221052,Khalid Uddin 944,Khalid Uddin 944,0,2024-07-05,376.77,2026-01-11 06:07:42.221052,ACC-SINV-2026-01772,2024-05-23,Draft,Southgate Branch
2026-01-11 06:07:42.736718,Khalid Uddin 944,Khalid Uddin 944,0,2024-08-03,1618.03,2026-01-11 06:07:42.736718,ACC-SINV-2026-01773,2024-06-24,Draft,Southgate Branch
2026-01-11 06:07:42.920705,Khalid Uddin 944,Khalid Uddin 944,0,2024-10-05,847.25,2026-01-11 06:07:42.920705,ACC-SINV-2026-01774,2024-08-06,Draft,Southgate Branch
2026-01-11 06:07:43.106836,Khalid Uddin 944,Khalid Uddin 944,0,2024-10-19,5435.98,2026-01-11 06:07:43.106836,ACC-SINV-2026-01775,2024-09-02,Draft,Southgate Branch
2026-01-11 06:07:43.290351,Khalid Uddin 944,Khalid Uddin 944,0,2024-12-16,17291.8,2026-01-11 06:07:43.290351,ACC-SINV-2026-01776,2024-10-17,Draft,Southgate Branch
2026-01-11 06:07:43.472151,Khalid Uddin 944,Khalid Uddin 944,0,2025-01-15,812.99,2026-01-11 06:07:43.472151,ACC-SINV-2026-01777,2024-11-26,Draft,Southgate Branch
2026-01-11 06:07:43.654136,Khalid Uddin 944,Khalid Uddin 944,0,2025-01-30,18492.18,2026-01-11 06:07:43.654136,ACC-SINV-2026-01778,2024-12-15,Draft,Southgate Branch
2026-01-11 06:07:43.839282,Khalid Uddin 944,Khalid Uddin 944,0,2025-03-02,478.89,2026-01-11 06:07:43.839282,ACC-SINV-2026-01779,2025-01-03,Draft,Southgate Branch
2026-01-11 06:07:44.021725,Khalid Uddin 944,Khalid Uddin 944,0,2025-03-05,33190.75,2026-01-11 06:07:44.021725,ACC-SINV-2026-01780,2025-01-22,Draft,Southgate Branch
2026-01-11 06:07:44.204490,Khalid Uddin 944,Khalid Uddin 944,0,2025-04-01,198.45,2026-01-11 06:07:44.204490,ACC-SINV-2026-01781,2025-02-07,Draft,Southgate Branch
2026-01-11 06:07:44.389754,Khalid Uddin 944,Khalid Uddin 944,0,2025-04-27,21710.94,2026-01-11 06:07:44.389754,ACC-SINV-2026-01782,2025-03-06,Draft,Southgate Branch
2026-01-11 06:07:44.933004,Khalid Uddin 944,Khalid Uddin 944,0,2025-05-05,85326.96,2026-01-11 06:07:44.933004,ACC-SINV-2026-01783,2025-03-23,Draft,Southgate Branch
2026-01-11 06:07:45.115283,Khalid Uddin 944,Khalid Uddin 944,0,2025-05-27,1504.17,2026-01-11 06:07:45.115283,ACC-SINV-2026-01784,2025-04-23,Draft,Southgate Branch
2026-01-11 06:07:45.296512,Khalid Uddin 944,Khalid Uddin 944,0,2025-07-07,21189.47,2026-01-11 06:07:45.296512,ACC-SINV-2026-01785,2025-05-19,Draft,Southgate Branch
2026-01-11 06:07:45.477196,Khalid Uddin 944,Khalid Uddin 944,0,2025-08-04,38454.49,2026-01-11 06:07:45.477196,ACC-SINV-2026-01786,2025-06-08,Draft,Southgate Branch
2026-01-11 06:07:45.663621,Khalid Uddin 944,Khalid Uddin 944,0,2025-08-23,16977.0,2026-01-11 06:07:45.663621,ACC-SINV-2026-01787,2025-06-28,Draft,Southgate Branch
2026-01-11 06:07:45.843979,Khalid Uddin 944,Khalid Uddin 944,0,2025-10-01,214.83,2026-01-11 06:07:45.843979,ACC-SINV-2026-01788,2025-08-06,Draft,Southgate Branch
2026-01-11 06:07:46.024296,Khalid Uddin 944,Khalid Uddin 944,0,2025-10-11,89.46,2026-01-11 06:07:46.024296,ACC-SINV-2026-01789,2025-09-11,Draft,Southgate Branch
2026-01-11 06:07:46.209300,Khalid Uddin 944,Khalid Uddin 944,0,2025-11-10,585.68,2026-01-11 06:07:46.209300,ACC-SINV-2026-01790,2025-09-28,Draft,Southgate Branch
2026-01-11 06:07:46.390687,Khalid Uddin 944,Khalid Uddin 944,0,2025-12-31,8325.13,2026-01-11 06:07:46.390687,ACC-SINV-2026-01791,2025-11-05,Draft,Southgate Branch
2026-01-11 06:07:46.575581,Khalid Uddin 944,Khalid Uddin 944,0,2026-01-21,11246.49,2026-01-11 06:07:46.575581,ACC-SINV-2026-01792,2025-12-17,Draft,Southgate Branch
2026-01-11 06:07:47.133699,Yusuf Mirza 751,Yusuf Mirza 751,0,2023-11-29,1676.88,2026-01-11 06:07:47.133699,ACC-SINV-2026-01793,2023-10-28,Draft,University Branch
2026-01-11 06:07:47.318158,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-01-12,236.41,2026-01-11 06:07:47.318158,ACC-SINV-2026-01794,2023-12-11,Draft,University Branch
2026-01-11 06:07:47.499288,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-02-22,9259.96,2026-01-11 06:07:47.499288,ACC-SINV-2026-01795,2023-12-29,Draft,University Branch
2026-01-11 06:07:47.682741,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-02-28,35234.25,2026-01-11 06:07:47.682741,ACC-SINV-2026-01796,2024-01-13,Draft,University Branch
2026-01-11 06:07:47.865441,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-03-26,339.33,2026-01-11 06:07:47.865441,ACC-SINV-2026-01797,2024-02-13,Draft,University Branch
2026-01-11 06:07:48.047691,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-04-16,365.29,2026-01-11 06:07:48.047691,ACC-SINV-2026-01798,2024-03-17,Draft,University Branch
2026-01-11 06:07:48.235147,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-05-27,32368.45,2026-01-11 06:07:48.235147,ACC-SINV-2026-01799,2024-04-23,Draft,University Branch
2026-01-11 06:07:48.421515,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-06-12,100.78,2026-01-11 06:07:48.421515,ACC-SINV-2026-01800,2024-05-09,Draft,University Branch
2026-01-11 06:07:48.601284,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-08-15,149.43,2026-01-11 06:07:48.601284,ACC-SINV-2026-01801,2024-06-16,Draft,University Branch
2026-01-11 06:07:48.781881,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-08-09,69891.2,2026-01-11 06:07:48.781881,ACC-SINV-2026-01802,2024-07-05,Draft,University Branch
2026-01-11 06:07:49.295233,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-10-14,103.26,2026-01-11 06:07:49.295233,ACC-SINV-2026-01803,2024-08-17,Draft,University Branch
2026-01-11 06:07:49.480423,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-10-15,5266.05,2026-01-11 06:07:49.480423,ACC-SINV-2026-01804,2024-09-14,Draft,University Branch
2026-01-11 06:07:49.659801,Yusuf Mirza 751,Yusuf Mirza 751,0,2024-12-07,50883.52,2026-01-11 06:07:49.659801,ACC-SINV-2026-01805,2024-10-13,Draft,University Branch
2026-01-11 06:07:49.843131,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-01-11,34605.82,2026-01-11 06:07:49.843131,ACC-SINV-2026-01806,2024-11-27,Draft,University Branch
2026-01-11 06:07:50.024117,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-01-28,231.42,2026-01-11 06:07:50.024117,ACC-SINV-2026-01807,2024-12-27,Draft,University Branch
2026-01-11 06:07:50.204111,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-03-25,12889.97,2026-01-11 06:07:50.204111,ACC-SINV-2026-01808,2025-01-30,Draft,University Branch
2026-01-11 06:07:50.385551,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-05-11,266.79,2026-01-11 06:07:50.385551,ACC-SINV-2026-01809,2025-03-14,Draft,University Branch
2026-01-11 06:07:51.032348,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-05-15,717.81,2026-01-11 06:07:51.032348,ACC-SINV-2026-01810,2025-04-02,Draft,University Branch
2026-01-11 06:07:51.214697,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-07-04,7996.32,2026-01-11 06:07:51.214697,ACC-SINV-2026-01811,2025-05-08,Draft,University Branch
2026-01-11 06:07:51.397633,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-06-25,590.99,2026-01-11 06:07:51.397633,ACC-SINV-2026-01812,2025-05-24,Draft,University Branch
2026-01-11 06:07:51.907572,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-08-14,114.13,2026-01-11 06:07:51.907572,ACC-SINV-2026-01813,2025-07-07,Draft,University Branch
2026-01-11 06:07:52.088875,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-09-03,285.72,2026-01-11 06:07:52.088875,ACC-SINV-2026-01814,2025-08-01,Draft,University Branch
2026-01-11 06:07:52.271643,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-10-28,78.63,2026-01-11 06:07:52.271643,ACC-SINV-2026-01815,2025-09-12,Draft,University Branch
2026-01-11 06:07:52.454620,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-12-19,258.63,2026-01-11 06:07:52.454620,ACC-SINV-2026-01816,2025-10-20,Draft,University Branch
2026-01-11 06:07:52.636551,Yusuf Mirza 751,Yusuf Mirza 751,0,2025-12-26,864.57,2026-01-11 06:07:52.636551,ACC-SINV-2026-01817,2025-11-14,Draft,University Branch
2026-01-11 06:07:52.821219,Yusuf Mirza 751,Yusuf Mirza 751,0,2026-02-03,17829.65,2026-01-11 06:07:52.821219,ACC-SINV-2026-01818,2025-12-27,Draft,University Branch
2026-01-11 06:07:53.017146,Yusuf Khan 626,Yusuf Khan 626,0,2024-07-04,8858.99,2026-01-11 06:07:53.017146,ACC-SINV-2026-01819,2024-05-06,Draft,Westend Branch
2026-01-11 06:07:53.210874,Yusuf Khan 626,Yusuf Khan 626,0,2024-08-03,466.93,2026-01-11 06:07:53.210874,ACC-SINV-2026-01820,2024-06-04,Draft,Westend Branch
2026-01-11 06:07:53.415809,Yusuf Khan 626,Yusuf Khan 626,0,2024-08-26,1909.96,2026-01-11 06:07:53.415809,ACC-SINV-2026-01821,2024-07-04,Draft,Westend Branch
2026-01-11 06:07:53.595381,Yusuf Khan 626,Yusuf Khan 626,0,2024-10-08,146.18,2026-01-11 06:07:53.595381,ACC-SINV-2026-01822,2024-08-16,Draft,Westend Branch
2026-01-11 06:07:54.117512,Yusuf Khan 626,Yusuf Khan 626,0,2024-10-09,4846.02,2026-01-11 06:07:54.117512,ACC-SINV-2026-01823,2024-09-03,Draft,Westend Branch
2026-01-11 06:07:54.300708,Yusuf Khan 626,Yusuf Khan 626,0,2024-12-04,716.14,2026-01-11 06:07:54.300708,ACC-SINV-2026-01824,2024-10-09,Draft,Westend Branch
2026-01-11 06:07:54.481132,Yusuf Khan 626,Yusuf Khan 626,0,2024-12-01,340.71,2026-01-11 06:07:54.481132,ACC-SINV-2026-01825,2024-10-24,Draft,Westend Branch
2026-01-11 06:07:54.663104,Yusuf Khan 626,Yusuf Khan 626,0,2024-12-28,99478.63,2026-01-11 06:07:54.663104,ACC-SINV-2026-01826,2024-11-13,Draft,Westend Branch
2026-01-11 06:07:54.848995,Yusuf Khan 626,Yusuf Khan 626,0,2025-01-27,81.92,2026-01-11 06:07:54.848995,ACC-SINV-2026-01827,2024-12-06,Draft,Westend Branch
2026-01-11 06:07:55.036700,Yusuf Khan 626,Yusuf Khan 626,0,2025-02-27,38054.96,2026-01-11 06:07:55.036700,ACC-SINV-2026-01828,2025-01-15,Draft,Westend Branch
2026-01-11 06:07:55.218970,Yusuf Khan 626,Yusuf Khan 626,0,2025-03-18,152.06,2026-01-11 06:07:55.218970,ACC-SINV-2026-01829,2025-02-13,Draft,Westend Branch
2026-01-11 06:07:55.402188,Yusuf Khan 626,Yusuf Khan 626,0,2025-04-28,500.52,2026-01-11 06:07:55.402188,ACC-SINV-2026-01830,2025-03-25,Draft,Westend Branch
2026-01-11 06:07:55.583947,Yusuf Khan 626,Yusuf Khan 626,0,2025-05-24,1852.61,2026-01-11 06:07:55.583947,ACC-SINV-2026-01831,2025-04-18,Draft,Westend Branch
2026-01-11 06:07:55.765712,Yusuf Khan 626,Yusuf Khan 626,0,2025-06-29,357.11,2026-01-11 06:07:55.765712,ACC-SINV-2026-01832,2025-05-13,Draft,Westend Branch
2026-01-11 06:07:56.306007,Yusuf Khan 626,Yusuf Khan 626,0,2025-08-09,3703.43,2026-01-11 06:07:56.306007,ACC-SINV-2026-01833,2025-06-27,Draft,Westend Branch
2026-01-11 06:07:56.488087,Yusuf Khan 626,Yusuf Khan 626,0,2025-09-14,44136.8,2026-01-11 06:07:56.488087,ACC-SINV-2026-01834,2025-07-26,Draft,Westend Branch
2026-01-11 06:07:56.673178,Yusuf Khan 626,Yusuf Khan 626,0,2025-10-03,48200.17,2026-01-11 06:07:56.673178,ACC-SINV-2026-01835,2025-08-16,Draft,Westend Branch
2026-01-11 06:07:56.853291,Yusuf Khan 626,Yusuf Khan 626,0,2025-11-02,7154.13,2026-01-11 06:07:56.853291,ACC-SINV-2026-01836,2025-09-26,Draft,Westend Branch
2026-01-11 06:07:57.037801,Yusuf Khan 626,Yusuf Khan 626,0,2025-11-12,267.2,2026-01-11 06:07:57.037801,ACC-SINV-2026-01837,2025-10-11,Draft,Westend Branch
2026-01-11 06:07:57.225229,Yusuf Khan 626,Yusuf Khan 626,0,2026-01-13,5924.39,2026-01-11 06:07:57.225229,ACC-SINV-2026-01838,2025-11-20,Draft,Westend Branch
2026-01-11 06:07:57.408520,Yusuf Khan 626,Yusuf Khan 626,0,2026-02-13,7866.24,2026-01-11 06:07:57.408520,ACC-SINV-2026-01839,2025-12-16,Draft,Westend Branch
2026-01-11 06:07:57.592488,Yusuf Khan 626,Yusuf Khan 626,0,2026-02-21,5647.78,2026-01-11 06:07:57.592488,ACC-SINV-2026-01840,2026-01-07,Draft,Westend Branch
2026-01-11 06:07:57.772926,Rania Mirza 915,Rania Mirza 915,0,2023-12-14,711.28,2026-01-11 06:07:57.772926,ACC-SINV-2026-01841,2023-10-15,Draft,University Branch
2026-01-11 06:07:57.964271,Rania Mirza 915,Rania Mirza 915,0,2024-01-13,366.04,2026-01-11 06:07:57.964271,ACC-SINV-2026-01842,2023-11-16,Draft,University Branch
2026-01-11 06:07:58.486331,Rania Mirza 915,Rania Mirza 915,0,2024-01-29,3083.27,2026-01-11 06:07:58.486331,ACC-SINV-2026-01843,2023-12-24,Draft,University Branch
2026-01-11 06:07:58.666079,Rania Mirza 915,Rania Mirza 915,0,2024-02-13,34293.47,2026-01-11 06:07:58.666079,ACC-SINV-2026-01844,2024-01-11,Draft,University Branch
2026-01-11 06:07:58.845230,Rania Mirza 915,Rania Mirza 915,0,2024-04-09,244.85,2026-01-11 06:07:58.845230,ACC-SINV-2026-01845,2024-02-20,Draft,University Branch
2026-01-11 06:07:59.026646,Rania Mirza 915,Rania Mirza 915,0,2024-04-17,172.14,2026-01-11 06:07:59.026646,ACC-SINV-2026-01846,2024-03-14,Draft,University Branch
2026-01-11 06:07:59.206197,Rania Mirza 915,Rania Mirza 915,0,2024-05-26,387.35,2026-01-11 06:07:59.206197,ACC-SINV-2026-01847,2024-04-24,Draft,University Branch
2026-01-11 06:07:59.388970,Rania Mirza 915,Rania Mirza 915,0,2024-07-19,94975.77,2026-01-11 06:07:59.388970,ACC-SINV-2026-01848,2024-06-05,Draft,University Branch
2026-01-11 06:07:59.573224,Rania Mirza 915,Rania Mirza 915,0,2024-09-04,486.25,2026-01-11 06:07:59.573224,ACC-SINV-2026-01849,2024-07-07,Draft,University Branch
